XP_085451925.1	CPAR2_202210	42.9
XP_085451926.1	CPAR2_202200	52.1
XP_085451927.1	CPAR2_202190	44.7
XP_085451928.1	CPAR2_202180	54.0
XP_085451929.1	CPAR2_202170	70.9
XP_085451930.1	CPAR2_202160	55.3
XP_085451931.1	CPAR2_202150	51.5
XP_085451932.1	CPAR2_202140	75.1
XP_085451933.1	CPAR2_602300	55.4
XP_085451934.1	CPAR2_602290	34.5
XP_085451935.1	CPAR2_602330	54.1
XP_085451936.1	CPAR2_602340	43.3
XP_085451937.1	CPAR2_602350	71.0
XP_085451938.1	CPAR2_602360	56.0
XP_085451939.1	CPAR2_602370	42.2
XP_085451940.1	CPAR2_602640	50.5
XP_085451941.1	CPAR2_602630	32.1
XP_085451942.1	CPAR2_602620	66.2
XP_085451943.1	CPAR2_602600	52.7
XP_085451944.1	CPAR2_602590	47.1
XP_085451945.1	CPAR2_602580	81.3
XP_085451946.1	CPAR2_602570	35.1
XP_085451947.1	CPAR2_602560	63.6
XP_085451948.1	CPAR2_602550	54.4
XP_085451949.1	CPAR2_602540	33.6
XP_085451950.1	CPAR2_602530	90.3
XP_085451951.1	CPAR2_602520	38.3
XP_085451952.1	CPAR2_602510	29.7
XP_085451953.1	CPAR2_602500	42.0
XP_085451954.1	CPAR2_602490	59.1
XP_085451955.1	CPAR2_300950	48.3
XP_085451956.1	CPAR2_214170	51.5
XP_085451958.1	CPAR2_407780	80.8
XP_085451959.1	CPAR2_602810	38.6
XP_085451960.1	CPAR2_602820	66.2
XP_085451961.1	CPAR2_602840	48.3
XP_085451962.1	CPAR2_602800	30.2
XP_085451963.1	CPAR2_602790	66.7
XP_085451964.1	CPAR2_602780	38.4
XP_085451965.1	CPAR2_602770	40.6
XP_085451966.1	CPAR2_602760	52.8
XP_085451967.1	CPAR2_602750	49.2
XP_085451968.1	CPAR2_602740	37.1
XP_085451969.1	CPAR2_602720	73.2
XP_085451970.1	CPAR2_602700	62.6
XP_085451971.1	CPAR2_602690	44.6
XP_085451972.1	CPAR2_300520	48.4
XP_085451973.1	CPAR2_300510	51.4
XP_085451974.1	CPAR2_300500	54.9
XP_085451975.1	CPAR2_300490	44.1
XP_085451976.1	CPAR2_300480	54.6
XP_085451977.1	CPAR2_300920	55.1
XP_085451978.1	CPAR2_300860	51.9
XP_085451979.1	CPAR2_300870	33.1
XP_085451980.1	CPAR2_300880	52.3
XP_085451981.1	CPAR2_300910	66.9
XP_085451982.1	CPAR2_300900	31.6
XP_085451985.1	CPAR2_300890	42.2
XP_085451986.1	CPAR2_300850	40.9
XP_085451987.1	CPAR2_300840	49.6
XP_085451988.1	CPAR2_300830	72.6
XP_085451989.1	CPAR2_300820	44.6
XP_085451990.1	CPAR2_300810	48.8
XP_085451991.1	CPAR2_300800	82.1
XP_085451993.1	CPAR2_108270	48.2
XP_085451995.1	CPAR2_208780	70.9
XP_085451996.1	CPAR2_208870	44.7
XP_085451997.1	CPAR2_208860	29.7
XP_085451998.1	CPAR2_208850	74.7
XP_085451999.1	CPAR2_208840	50.4
XP_085452001.1	CPAR2_208790	64.1
XP_085452002.1	CPAR2_209030	42.0
XP_085452003.1	CPAR2_700040	68.1
XP_085452004.1	CPAR2_700050	55.9
XP_085452005.1	CPAR2_700140	58.1
XP_085452006.1	CPAR2_700150	58.2
XP_085452007.1	CPAR2_700160	29.0
XP_085452008.1	CPAR2_700170	83.4
XP_085452009.1	CPAR2_700180	65.7
XP_085452010.1	CPAR2_700190	81.9
XP_085452011.1	CPAR2_700210	58.7
XP_085452012.1	CPAR2_700220	41.9
XP_085452013.1	CPAR2_700250	44.6
XP_085452014.1	CPAR2_700240	48.8
XP_085452015.1	CPAR2_700230	76.6
XP_085452016.1	CPAR2_700260	60.8
XP_085452017.1	CPAR2_700270	43.7
XP_085452018.1	CPAR2_300370	74.2
XP_085452019.1	CPAR2_300420	59.7
XP_085452020.1	CPAR2_300430	85.0
XP_085452021.1	CPAR2_300440	45.5
XP_085452022.1	CPAR2_300450	46.3
XP_085452023.1	CPAR2_300460	45.8
XP_085452024.1	CPAR2_300470	53.8
XP_085452025.1	CPAR2_300410	45.0
XP_085452026.1	CPAR2_300930	55.6
XP_085452027.1	CPAR2_300940	47.8
XP_085452028.1	CPAR2_300560	58.5
XP_085452029.1	CPAR2_300550	67.8
XP_085452030.1	CPAR2_300540	65.9
XP_085452032.1	CPAR2_202560	63.0
XP_085452033.1	CPAR2_202530	48.1
XP_085452034.1	CPAR2_202520	47.9
XP_085452035.1	CPAR2_202510	68.1
XP_085452036.1	CPAR2_202500	77.4
XP_085452037.1	CPAR2_205220	38.3
XP_085452038.1	CPAR2_205210	56.4
XP_085452040.1	CPAR2_205190	36.3
XP_085452041.1	CPAR2_205180	60.5
XP_085452043.1	CPAR2_202040	88.9
XP_085452044.1	CPAR2_202050	36.0
XP_085452045.1	CPAR2_202070	28.5
XP_085452046.1	CPAR2_202080	77.1
XP_085452048.1	CPAR2_202100	78.5
XP_085452049.1	CPAR2_202110	46.2
XP_085452051.1	CPAR2_208760	48.3
XP_085452052.1	CPAR2_202130	49.8
XP_085452053.1	CPAR2_602310	83.0
XP_085452055.1	CPAR2_602320	55.1
XP_085452056.1	CPAR2_602260	63.0
XP_085452057.1	CPAR2_302730	37.9
XP_085452058.1	CPAR2_602110	81.3
XP_085452059.1	CPAR2_602120	42.0
XP_085452060.1	CPAR2_602130	87.2
XP_085452061.1	CPAR2_602140	33.1
XP_085452064.1	CPAR2_806050	78.7
XP_085452066.1	CPAR2_806070	21.4
XP_085452067.1	CPAR2_806080	35.6
XP_085452068.1	CPAR2_806090	91.9
XP_085452069.1	CPAR2_806100	95.9
XP_085452070.1	CPAR2_806110	23.2
XP_085452071.1	CPAR2_806120	60.0
XP_085452072.1	CPAR2_806130	39.0
XP_085452073.1	CPAR2_806150	49.7
XP_085452074.1	CPAR2_806170	64.5
XP_085452075.1	CPAR2_104630	43.5
XP_085452076.1	CPAR2_805850	49.8
XP_085452077.1	CPAR2_701500	54.4
XP_085452079.1	CPAR2_213600	65.5
XP_085452080.1	CPAR2_806700	28.7
XP_085452081.1	CPAR2_803500	59.4
XP_085452082.1	CPAR2_803510	56.7
XP_085452083.1	CPAR2_803520	33.4
XP_085452084.1	CPAR2_803530	52.8
XP_085452085.1	CPAR2_803540	77.4
XP_085452086.1	CPAR2_803550	45.6
XP_085452087.1	CPAR2_803560	89.4
XP_085452088.1	CPAR2_301670	64.5
XP_085452089.1	CPAR2_301660	42.4
XP_085452090.1	CPAR2_301650	42.4
XP_085452091.1	CPAR2_805240	51.2
XP_085452093.1	CPAR2_106120	52.7
XP_085452094.1	CPAR2_108370	68.3
XP_085452095.1	CPAR2_105120	53.3
XP_085452105.1	CPAR2_404920	74.9
XP_085452106.1	CPAR2_300120	54.6
XP_085452108.1	CPAR2_401100	28.3
XP_085452109.1	CPAR2_405420	57.2
XP_085452110.1	CPAR2_401110	67.7
XP_085452111.1	CPAR2_702330	48.2
XP_085452112.1	CPAR2_102610	40.8
XP_085452113.1	CPAR2_301570	88.0
XP_085452114.1	CPAR2_702240	77.7
XP_085452115.1	CPAR2_204590	30.0
XP_085452117.1	CPAR2_203910	52.7
XP_085452118.1	CPAR2_203920	61.5
XP_085452119.1	CPAR2_203930	42.8
XP_085452120.1	CPAR2_203950	35.0
XP_085452121.1	CPAR2_203970	66.8
XP_085452122.1	CPAR2_203980	67.7
XP_085452125.1	CPAR2_204000	30.5
XP_085452126.1	CPAR2_204010	70.3
XP_085452127.1	CPAR2_204020	61.3
XP_085452128.1	CPAR2_204080	90.8
XP_085452129.1	CPAR2_204070	76.3
XP_085452130.1	CPAR2_204060	70.1
XP_085452131.1	CPAR2_204050	64.4
XP_085452133.1	CPAR2_204030	85.0
XP_085452134.1	CPAR2_204110	52.8
XP_085452135.1	CPAR2_204120	27.1
XP_085452141.1	CPAR2_203830	82.7
XP_085452142.1	CPAR2_702320	64.6
XP_085452144.1	CPAR2_401730	67.4
XP_085452145.1	CPAR2_107190	39.9
XP_085452146.1	CPAR2_806910	55.4
XP_085452147.1	CPAR2_806900	65.4
XP_085452148.1	CPAR2_107240	60.4
XP_085452150.1	CPAR2_107220	55.3
XP_085452151.1	CPAR2_107210	64.5
XP_085452152.1	CPAR2_806930	43.7
XP_085452153.1	CPAR2_806950	55.3
XP_085452154.1	CPAR2_806960	48.6
XP_085452155.1	CPAR2_806970	25.6
XP_085452156.1	CPAR2_806890	62.0
XP_085452157.1	CPAR2_806880	49.7
XP_085452158.1	CPAR2_806870	23.6
XP_085452159.1	CPAR2_806860	32.0
XP_085452160.1	CPAR2_601340	70.3
XP_085452161.1	CPAR2_601350	85.8
XP_085452162.1	CPAR2_109770	46.5
XP_085452164.1	CPAR2_109750	57.0
XP_085452165.1	CPAR2_109740	50.0
XP_085452166.1	CPAR2_109730	73.1
XP_085452167.1	CPAR2_109070	53.8
XP_085452168.1	CPAR2_109080	30.8
XP_085452170.1	CPAR2_109120	73.0
XP_085452171.1	CPAR2_109130	79.6
XP_085452172.1	CPAR2_109140	31.0
XP_085452173.1	CPAR2_400110	40.6
XP_085452175.1	CPAR2_400090	57.1
XP_085452176.1	CPAR2_400080	34.3
XP_085452177.1	CPAR2_400070	68.8
XP_085452178.1	CPAR2_401470	38.7
XP_085452180.1	CPAR2_801770	42.1
XP_085452181.1	CPAR2_801760	69.3
XP_085452182.1	CPAR2_801750	27.2
XP_085452184.1	CPAR2_801740	42.3
XP_085452185.1	CPAR2_801730	53.1
XP_085452186.1	CPAR2_801720	57.5
XP_085452188.1	CPAR2_202620	35.2
XP_085452189.1	CPAR2_202630	56.8
XP_085452190.1	CPAR2_202640	49.1
XP_085452191.1	CPAR2_202650	42.6
XP_085452192.1	CPAR2_400040	49.5
XP_085452193.1	CPAR2_400030	61.3
XP_085452194.1	CPAR2_400020	64.7
XP_085452195.1	CPAR2_400010	44.4
XP_085452196.1	CPAR2_108850	38.0
XP_085452197.1	CPAR2_303770	52.5
XP_085452198.1	CPAR2_303690	31.3
XP_085452199.1	CPAR2_303700	41.4
XP_085452200.1	CPAR2_303710	46.1
XP_085452201.1	CPAR2_108830	25.5
XP_085452202.1	CPAR2_108840	49.0
XP_085452203.1	CPAR2_303250	45.0
XP_085452205.1	CPAR2_303260	26.9
XP_085452206.1	CPAR2_303270	35.9
XP_085452207.1	CPAR2_303290	30.9
XP_085452208.1	CPAR2_303300	56.3
XP_085452209.1	CPAR2_303310	75.4
XP_085452211.1	CPAR2_303320	55.1
XP_085452212.1	CPAR2_303330	75.7
XP_085452213.1	CPAR2_501910	30.7
XP_085452214.1	CPAR2_501920	52.4
XP_085452215.1	CPAR2_302600	52.1
XP_085452217.1	CPAR2_806320	59.9
XP_085452218.1	CPAR2_203060	35.5
XP_085452219.1	CPAR2_203240	54.7
XP_085452220.1	CPAR2_203230	49.7
XP_085452221.1	CPAR2_107010	97.1
XP_085452222.1	CPAR2_107020	97.1
XP_085452223.1	CPAR2_203200	47.9
XP_085452224.1	CPAR2_203190	53.5
XP_085452225.1	CPAR2_203180	58.0
XP_085452226.1	CPAR2_203170	64.2
XP_085452227.1	CPAR2_203160	82.9
XP_085452229.1	CPAR2_203140	45.5
XP_085452230.1	CPAR2_203130	77.9
XP_085452232.1	CPAR2_201940	33.7
XP_085452233.1	CPAR2_201950	30.3
XP_085452234.1	CPAR2_201970	90.2
XP_085452235.1	CPAR2_201980	38.7
XP_085452236.1	CPAR2_201990	52.5
XP_085452237.1	CPAR2_405410	75.3
XP_085452238.1	CPAR2_304060	63.0
XP_085452239.1	CPAR2_405430	50.3
XP_085452240.1	CPAR2_807170	47.1
XP_085452241.1	CPAR2_807160	43.8
XP_085452242.1	CPAR2_807150	58.2
XP_085452243.1	CPAR2_807140	58.6
XP_085452244.1	CPAR2_807130	43.5
XP_085452245.1	CPAR2_807110	39.0
XP_085452246.1	CPAR2_807100	48.7
XP_085452247.1	CPAR2_807090	70.7
XP_085452249.1	CPAR2_807070	55.6
XP_085452250.1	CPAR2_807060	54.0
XP_085452251.1	CPAR2_211830	61.3
XP_085452253.1	CPAR2_700500	52.8
XP_085452254.1	CPAR2_700490	54.4
XP_085452255.1	CPAR2_700480	64.4
XP_085452256.1	CPAR2_700470	78.8
XP_085452257.1	CPAR2_700570	78.8
XP_085452258.1	CPAR2_108890	55.7
XP_085452259.1	CPAR2_803020	57.0
XP_085452260.1	CPAR2_703860	60.5
XP_085452261.1	CPAR2_703850	80.5
XP_085452262.1	CPAR2_703840	47.4
XP_085452263.1	CPAR2_703830	53.3
XP_085452264.1	CPAR2_703820	72.8
XP_085452265.1	CPAR2_703810	75.2
XP_085452266.1	CPAR2_703790	82.9
XP_085452269.1	CPAR2_703750	67.0
XP_085452270.1	CPAR2_703740	38.6
XP_085452271.1	CPAR2_703730	49.6
XP_085452272.1	CPAR2_404930	62.5
XP_085452273.1	CPAR2_404940	70.9
XP_085452274.1	CPAR2_404950	64.0
XP_085452275.1	CPAR2_404960	58.1
XP_085452276.1	CPAR2_101270	29.3
XP_085452277.1	CPAR2_101250	29.5
XP_085452278.1	CPAR2_101240	29.3
XP_085452279.1	CPAR2_101230	60.7
XP_085452280.1	CPAR2_101220	24.6
XP_085452281.1	CPAR2_101210	60.9
XP_085452282.1	CPAR2_101200	50.2
XP_085452283.1	CPAR2_101190	55.3
XP_085452284.1	CPAR2_405400	88.5
XP_085452285.1	CPAR2_600670	47.2
XP_085452286.1	CPAR2_702670	39.8
XP_085452287.1	CPAR2_702680	39.7
XP_085452290.1	CPAR2_702740	83.3
XP_085452291.1	CPAR2_702750	43.4
XP_085452292.1	CPAR2_702770	49.1
XP_085452293.1	CPAR2_702780	39.1
XP_085452294.1	CPAR2_702790	66.6
XP_085452295.1	CPAR2_702800	54.1
XP_085452297.1	CPAR2_702810	33.1
XP_085452298.1	CPAR2_801470	48.5
XP_085452299.1	CPAR2_802470	51.7
XP_085452300.1	CPAR2_802460	81.0
XP_085452301.1	CPAR2_802480	47.8
XP_085452302.1	CPAR2_802490	40.7
XP_085452303.1	CPAR2_802500	36.2
XP_085452305.1	CPAR2_802510	46.3
XP_085452308.1	CPAR2_603260	36.8
XP_085452310.1	CPAR2_603270	37.5
XP_085452311.1	CPAR2_603280	40.0
XP_085452312.1	CPAR2_603290	49.5
XP_085452313.1	CPAR2_603310	39.6
XP_085452314.1	CPAR2_603320	58.6
XP_085452315.1	CPAR2_603330	60.1
XP_085452316.1	CPAR2_109920	57.6
XP_085452317.1	CPAR2_700130	34.5
XP_085452319.1	CPAR2_603360	62.6
XP_085452321.1	CPAR2_105760	74.0
XP_085452322.1	CPAR2_105730	28.0
XP_085452323.1	CPAR2_105720	53.1
XP_085452324.1	CPAR2_212450	33.8
XP_085452325.1	CPAR2_212460	38.0
XP_085452326.1	CPAR2_212470	52.1
XP_085452327.1	CPAR2_211910	46.5
XP_085452328.1	CPAR2_211920	27.8
XP_085452329.1	CPAR2_211930	40.4
XP_085452330.1	CPAR2_211940	76.1
XP_085452331.1	CPAR2_211950	41.0
XP_085452332.1	CPAR2_211960	52.1
XP_085452333.1	CPAR2_211970	79.6
XP_085452334.1	CPAR2_213230	55.9
XP_085452335.1	CPAR2_213250	63.7
XP_085452336.1	CPAR2_213260	55.4
XP_085452337.1	CPAR2_213270	42.5
XP_085452338.1	CPAR2_213280	41.4
XP_085452339.1	CPAR2_213290	39.2
XP_085452340.1	CPAR2_213310	36.6
XP_085452341.1	CPAR2_213320	57.1
XP_085452342.1	CPAR2_213330	56.5
XP_085452343.1	CPAR2_213340	55.9
XP_085452344.1	CPAR2_213350	45.5
XP_085452345.1	CPAR2_213440	50.7
XP_085452346.1	CPAR2_213210	32.7
XP_085452347.1	CPAR2_213200	67.3
XP_085452348.1	CPAR2_213190	38.5
XP_085452349.1	CPAR2_213180	68.9
XP_085452350.1	CPAR2_400510	61.9
XP_085452351.1	CPAR2_400520	60.8
XP_085452352.1	CPAR2_400450	33.8
XP_085452353.1	CPAR2_400440	37.8
XP_085452354.1	CPAR2_400430	58.6
XP_085452355.1	CPAR2_400380	51.2
XP_085452356.1	CPAR2_400350	51.1
XP_085452357.1	CPAR2_400340	67.4
XP_085452358.1	CPAR2_400320	36.6
XP_085452359.1	CPAR2_400310	49.0
XP_085452360.1	CPAR2_400300	85.1
XP_085452361.1	CPAR2_400290	47.0
XP_085452362.1	CPAR2_400280	44.6
XP_085452363.1	CPAR2_400270	40.7
XP_085452365.1	CPAR2_101320	45.8
XP_085452367.1	CPAR2_101340	32.2
XP_085452368.1	CPAR2_204830	44.6
XP_085452370.1	CPAR2_202020	39.9
XP_085452371.1	CPAR2_202010	91.0
XP_085452372.1	CPAR2_500990	65.3
XP_085452373.1	CPAR2_500980	61.6
XP_085452374.1	CPAR2_501000	60.9
XP_085452375.1	CPAR2_501010	73.1
XP_085452378.1	CPAR2_501030	81.6
XP_085452379.1	CPAR2_501020	76.6
XP_085452380.1	CPAR2_600410	77.3
XP_085452383.1	CPAR2_601430	94.2
XP_085452384.1	CPAR2_601440	50.5
XP_085452385.1	CPAR2_601450	86.7
XP_085452386.1	CPAR2_601460	38.7
XP_085452387.1	CPAR2_601470	50.6
XP_085452388.1	CPAR2_601480	53.5
XP_085452389.1	CPAR2_601490	44.2
XP_085452390.1	CPAR2_602010	31.3
XP_085452391.1	CPAR2_602020	38.9
XP_085452392.1	CPAR2_601950	64.8
XP_085452393.1	CPAR2_601990	67.2
XP_085452394.1	CPAR2_602000	53.4
XP_085452395.1	CPAR2_203100	52.1
XP_085452396.1	CPAR2_601980	34.2
XP_085452397.1	CPAR2_601850	32.7
XP_085452398.1	CPAR2_601860	63.2
XP_085452400.1	CPAR2_601870	30.4
XP_085452402.1	CPAR2_601900	92.5
XP_085452403.1	CPAR2_601910	31.4
XP_085452404.1	CPAR2_601920	60.8
XP_085452406.1	CPAR2_601830	94.2
XP_085452407.1	CPAR2_601820	45.4
XP_085452408.1	CPAR2_504000	47.8
XP_085452409.1	CPAR2_203880	57.8
XP_085452410.1	CPAR2_504020	90.9
XP_085452412.1	CPAR2_206590	66.3
XP_085452413.1	CPAR2_303160	59.7
XP_085452414.1	CPAR2_303170	39.5
XP_085452415.1	CPAR2_303180	82.8
XP_085452416.1	CPAR2_303200	38.5
XP_085452417.1	CPAR2_303210	64.5
XP_085452418.1	CPAR2_303230	42.7
XP_085452419.1	CPAR2_501900	79.1
XP_085452420.1	CPAR2_501890	58.4
XP_085452421.1	CPAR2_501880	43.4
XP_085452422.1	CPAR2_103240	72.3
XP_085452423.1	CPAR2_103230	67.4
XP_085452425.1	CPAR2_103210	39.9
XP_085452426.1	CPAR2_800730	78.4
XP_085452427.1	CPAR2_801460	66.0
XP_085452428.1	CPAR2_801450	55.9
XP_085452429.1	CPAR2_801440	69.3
XP_085452431.1	CPAR2_801430	59.3
XP_085452432.1	CPAR2_801420	87.0
XP_085452433.1	CPAR2_206860	39.3
XP_085452434.1	CPAR2_206840	64.0
XP_085452435.1	CPAR2_206830	46.5
XP_085452436.1	CPAR2_603190	39.8
XP_085452438.1	CPAR2_603200	26.4
XP_085452439.1	CPAR2_603210	25.4
XP_085452440.1	CPAR2_603220	53.7
XP_085452441.1	CPAR2_603780	38.4
XP_085452442.1	CPAR2_603240	44.0
XP_085452443.1	CPAR2_603230	26.2
XP_085452444.1	CPAR2_700960	40.9
XP_085452445.1	CPAR2_301500	32.7
XP_085452446.1	CPAR2_601240	80.4
XP_085452447.1	CPAR2_600770	48.8
XP_085452448.1	CPAR2_600760	74.8
XP_085452449.1	CPAR2_600750	61.8
XP_085452450.1	CPAR2_600740	62.0
XP_085452452.1	CPAR2_103580	53.2
XP_085452453.1	CPAR2_103570	45.1
XP_085452454.1	CPAR2_103560	37.6
XP_085452455.1	CPAR2_801360	50.5
XP_085452456.1	CPAR2_801370	30.1
XP_085452457.1	CPAR2_801380	63.8
XP_085452458.1	CPAR2_406400	78.0
XP_085452459.1	CPAR2_406410	76.0
XP_085452460.1	CPAR2_406390	85.6
XP_085452461.1	CPAR2_406380	87.1
XP_085452462.1	CPAR2_406370	75.6
XP_085452463.1	CPAR2_406360	67.3
XP_085452464.1	CPAR2_406350	43.4
XP_085452465.1	CPAR2_406340	49.0
XP_085452466.1	CPAR2_406330	62.3
XP_085452467.1	CPAR2_406320	68.2
XP_085452468.1	CPAR2_406310	42.5
XP_085452470.1	CPAR2_406300	34.3
XP_085452471.1	CPAR2_406280	55.9
XP_085452472.1	CPAR2_406270	55.6
XP_085452473.1	CPAR2_406260	55.1
XP_085452474.1	CPAR2_406170	88.1
XP_085452475.1	CPAR2_406180	69.4
XP_085452476.1	CPAR2_406190	55.5
XP_085452477.1	CPAR2_406210	63.0
XP_085452479.1	CPAR2_301110	71.8
XP_085452480.1	CPAR2_301100	63.7
XP_085452481.1	CPAR2_301090	34.8
XP_085452483.1	CPAR2_301070	47.1
XP_085452484.1	CPAR2_103450	82.6
XP_085452485.1	CPAR2_101790	56.1
XP_085452486.1	CPAR2_103010	55.9
XP_085452487.1	CPAR2_103540	47.1
XP_085452488.1	CPAR2_102910	24.9
XP_085452489.1	CPAR2_104090	46.4
XP_085452490.1	CPAR2_104080	54.8
XP_085452491.1	CPAR2_104070	30.3
XP_085452492.1	CPAR2_104060	42.9
XP_085452493.1	CPAR2_104050	85.3
XP_085452494.1	CPAR2_800970	56.1
XP_085452495.1	CPAR2_800770	43.2
XP_085452496.1	CPAR2_800780	60.5
XP_085452497.1	CPAR2_800800	56.2
XP_085452498.1	CPAR2_800820	58.8
XP_085452499.1	CPAR2_800830	76.6
XP_085452500.1	CPAR2_800840	79.4
XP_085452501.1	CPAR2_800850	66.2
XP_085452502.1	CPAR2_800860	60.0
XP_085452504.1	CPAR2_206390	33.5
XP_085452505.1	CPAR2_210420	28.2
XP_085452506.1	CPAR2_212100	57.5
XP_085452508.1	CPAR2_212080	44.8
XP_085452509.1	CPAR2_212070	51.6
XP_085452510.1	CPAR2_212060	39.5
XP_085452511.1	CPAR2_212050	39.8
XP_085452513.1	CPAR2_212030	42.5
XP_085452514.1	CPAR2_212020	48.3
XP_085452515.1	CPAR2_212010	52.6
XP_085452516.1	CPAR2_212000	40.5
XP_085452518.1	CPAR2_211990	27.0
XP_085452519.1	CPAR2_500080	63.9
XP_085452520.1	CPAR2_211980	26.3
XP_085452521.1	CPAR2_102370	30.2
XP_085452522.1	CPAR2_102390	39.3
XP_085452523.1	CPAR2_102450	68.7
XP_085452525.1	CPAR2_102470	65.7
XP_085452526.1	CPAR2_103520	44.5
XP_085452527.1	CPAR2_103470	49.1
XP_085452528.1	CPAR2_103480	55.2
XP_085452530.1	CPAR2_808200	84.2
XP_085452531.1	CPAR2_808190	28.4
XP_085452532.1	CPAR2_808180	42.5
XP_085452533.1	CPAR2_808170	71.2
XP_085452534.1	CPAR2_808160	31.6
XP_085452535.1	CPAR2_700110	67.5
XP_085452537.1	CPAR2_104180	25.7
XP_085452538.1	CPAR2_104900	66.5
XP_085452539.1	CPAR2_104890	43.4
XP_085452540.1	CPAR2_104880	29.1
XP_085452542.1	CPAR2_104870	41.7
XP_085452543.1	CPAR2_104860	37.6
XP_085452544.1	CPAR2_104850	76.4
XP_085452546.1	CPAR2_104830	65.5
XP_085452547.1	CPAR2_808730	31.2
XP_085452549.1	CPAR2_808670	81.3
XP_085452550.1	CPAR2_808690	73.1
XP_085452551.1	CPAR2_808700	51.5
XP_085452552.1	CPAR2_808710	66.3
XP_085452553.1	CPAR2_808720	48.6
XP_085452554.1	CPAR2_808620	55.6
XP_085452555.1	CPAR2_703400	35.7
XP_085452556.1	CPAR2_203550	36.3
XP_085452557.1	CPAR2_804490	34.0
XP_085452558.1	CPAR2_804500	70.8
XP_085452559.1	CPAR2_804510	56.7
XP_085452560.1	CPAR2_804520	36.1
XP_085452561.1	CPAR2_804530	33.7
XP_085452562.1	CPAR2_804540	53.1
XP_085452563.1	CPAR2_200370	41.9
XP_085452564.1	CPAR2_200360	73.4
XP_085452565.1	CPAR2_200350	66.4
XP_085452566.1	CPAR2_200340	35.6
XP_085452567.1	CPAR2_200330	54.9
XP_085452568.1	CPAR2_200320	23.3
XP_085452569.1	CPAR2_200310	30.5
XP_085452570.1	CPAR2_200300	45.5
XP_085452571.1	CPAR2_200290	85.7
XP_085452572.1	CPAR2_200270	62.2
XP_085452573.1	CPAR2_200260	65.2
XP_085452574.1	CPAR2_200250	41.2
XP_085452575.1	CPAR2_200240	60.3
XP_085452576.1	CPAR2_400770	68.5
XP_085452577.1	CPAR2_200110	87.7
XP_085452578.1	CPAR2_200100	37.2
XP_085452579.1	CPAR2_200090	82.6
XP_085452580.1	CPAR2_200080	32.0
XP_085452581.1	CPAR2_200070	32.2
XP_085452582.1	CPAR2_200060	35.8
XP_085452584.1	CPAR2_200040	47.3
XP_085452585.1	CPAR2_200030	68.5
XP_085452586.1	CPAR2_109520	66.2
XP_085452587.1	CPAR2_109530	69.5
XP_085452588.1	CPAR2_109550	52.6
XP_085452591.1	CPAR2_109540	38.7
XP_085452592.1	CPAR2_109560	71.4
XP_085452593.1	CPAR2_109570	43.7
XP_085452594.1	CPAR2_109580	40.0
XP_085452595.1	CPAR2_109590	44.2
XP_085452596.1	CPAR2_109600	45.7
XP_085452597.1	CPAR2_109610	72.0
XP_085452598.1	CPAR2_109620	69.3
XP_085452599.1	CPAR2_109630	85.0
XP_085452600.1	CPAR2_108810	44.6
XP_085452601.1	CPAR2_108800	47.8
XP_085452602.1	CPAR2_108790	60.5
XP_085452603.1	CPAR2_206160	53.0
XP_085452604.1	CPAR2_211150	50.6
XP_085452605.1	CPAR2_205980	49.8
XP_085452606.1	CPAR2_602060	27.7
XP_085452607.1	CPAR2_213130	63.1
XP_085452609.1	CPAR2_213120	48.1
XP_085452610.1	CPAR2_213110	50.9
XP_085452611.1	CPAR2_213100	37.8
XP_085452612.1	CPAR2_213090	59.0
XP_085452613.1	CPAR2_213080	53.2
XP_085452614.1	CPAR2_301860	63.0
XP_085452615.1	CPAR2_301880	58.8
XP_085452616.1	CPAR2_302630	70.4
XP_085452617.1	CPAR2_302650	75.2
XP_085452618.1	CPAR2_302660	70.3
XP_085452619.1	CPAR2_304260	78.2
XP_085452620.1	CPAR2_304250	35.8
XP_085452621.1	CPAR2_304240	43.2
XP_085452622.1	CPAR2_304230	48.9
XP_085452623.1	CPAR2_304220	44.6
XP_085452624.1	CPAR2_304210	59.9
XP_085452625.1	CPAR2_304200	65.0
XP_085452626.1	CPAR2_304190	58.3
XP_085452627.1	CPAR2_304180	38.1
XP_085452628.1	CPAR2_304160	35.6
XP_085452630.1	CPAR2_304140	54.2
XP_085452631.1	CPAR2_304130	83.2
XP_085452632.1	CPAR2_304120	58.6
XP_085452634.1	CPAR2_304100	32.5
XP_085452635.1	CPAR2_213150	58.4
XP_085452636.1	CPAR2_213160	34.6
XP_085452638.1	CPAR2_103430	46.6
XP_085452640.1	CPAR2_103380	49.9
XP_085452642.1	CPAR2_103420	87.9
XP_085452643.1	CPAR2_103410	66.2
XP_085452644.1	CPAR2_103400	69.2
XP_085452645.1	CPAR2_205820	66.2
XP_085452647.1	CPAR2_303450	77.5
XP_085452648.1	CPAR2_303390	47.9
XP_085452649.1	CPAR2_303380	33.1
XP_085452650.1	CPAR2_500620	39.5
XP_085452651.1	CPAR2_107890	62.9
XP_085452652.1	CPAR2_107880	64.6
XP_085452653.1	CPAR2_107870	65.8
XP_085452654.1	CPAR2_107860	91.5
XP_085452656.1	CPAR2_300040	81.4
XP_085452659.1	CPAR2_300070	84.8
XP_085452661.1	CPAR2_300080	52.7
XP_085452662.1	CPAR2_300090	50.6
XP_085452663.1	CPAR2_300100	45.4
XP_085452664.1	CPAR2_601410	45.2
