species,gene,pred_tm
haemulonii,XP_025344216.1,53.35448980331421
haemulonii,XP_025344224.1,56.95068836212158
haemulonii,XP_025344229.1,53.44135761260986
haemulonii,XP_025344234.1,52.678459882736206
haemulonii,XP_025344236.1,57.63734579086304
haemulonii,XP_025344244.1,55.20022511482239
haemulonii,XP_025344245.1,51.831018924713135
haemulonii,XP_025344251.1,51.455819606781006
haemulonii,XP_025344264.1,53.580302000045776
haemulonii,XP_025344269.1,54.08962965011597
haemulonii,XP_025344271.1,52.92606949806213
haemulonii,XP_025344278.1,53.43325138092041
haemulonii,XP_025344279.1,53.10983061790466
haemulonii,XP_025344293.1,57.8545868396759
haemulonii,XP_025344294.1,55.013078451156616
haemulonii,XP_025344301.1,52.07409858703613
haemulonii,XP_025344313.1,55.07426261901856
haemulonii,XP_025344315.1,58.2486093044281
haemulonii,XP_025344326.1,52.22827792167664
haemulonii,XP_025344328.1,56.714314222335815
haemulonii,XP_025344333.1,52.8736412525177
haemulonii,XP_025344334.1,52.73975729942322
haemulonii,XP_025344347.1,63.30386400222778
haemulonii,XP_025344349.1,53.60473990440369
haemulonii,XP_025344360.1,51.70275568962097
haemulonii,XP_025344382.1,55.2989661693573
haemulonii,XP_025344388.1,53.10682654380798
haemulonii,XP_025344426.1,56.4793586730957
haemulonii,XP_025344428.1,55.89512586593628
haemulonii,XP_025344429.1,51.42279863357544
haemulonii,XP_025344459.1,57.30736255645752
haemulonii,XP_025344478.1,53.71793508529663
haemulonii,XP_025344479.1,56.98802471160889
haemulonii,XP_025344480.1,62.5566840171814
haemulonii,XP_025344481.1,54.29526567459106
haemulonii,XP_025344482.1,50.50959587097168
haemulonii,XP_025344485.1,50.78561305999756
haemulonii,XP_025344508.1,53.11117172241211
haemulonii,XP_025344518.1,51.3217568397522
haemulonii,XP_025344522.1,53.02130579948425
haemulonii,XP_025344529.1,52.25917100906372
haemulonii,XP_025344536.1,54.972100257873535
haemulonii,XP_025344540.1,51.91097259521485
haemulonii,XP_025344545.1,57.00564980506897
haemulonii,XP_025344547.1,55.90159893035889
haemulonii,XP_025344557.1,52.53781080245972
haemulonii,XP_025344558.1,54.90183234214783
haemulonii,XP_025344565.1,56.30860328674317
haemulonii,XP_025344566.1,53.16004753112793
haemulonii,XP_025344569.1,50.93296766281128
haemulonii,XP_025344579.1,54.09861207008362
haemulonii,XP_025344582.1,52.6269793510437
haemulonii,XP_025344585.1,53.08350920677185
haemulonii,XP_025344595.1,52.729588747024536
haemulonii,XP_025344606.1,53.19266319274902
haemulonii,XP_025344615.1,54.23730611801148
haemulonii,XP_025344629.1,52.49177813529968
haemulonii,XP_025344644.1,56.80078268051148
haemulonii,XP_025344650.1,55.62578439712525
haemulonii,XP_025344658.1,51.21605396270752
haemulonii,XP_025344668.1,53.357261419296265
haemulonii,XP_025344688.1,58.32242369651794
haemulonii,XP_025344702.1,54.11244034767151
haemulonii,XP_025344710.1,52.83123254776001
haemulonii,XP_025344711.1,52.21576690673828
haemulonii,XP_025344713.1,53.099602460861206
haemulonii,XP_025344736.1,55.692702531814575
haemulonii,XP_025344739.1,53.80403399467468
haemulonii,XP_025344740.1,55.08258938789368
haemulonii,XP_025344742.1,53.80585193634033
haemulonii,XP_025344750.1,52.07017064094544
haemulonii,XP_025344769.1,59.95251536369324
haemulonii,XP_025344774.1,51.56185030937195
haemulonii,XP_025344775.1,57.29299187660217
haemulonii,XP_025344777.1,55.53544759750366
duobushaemulonii,XP_025334378.1,53.443443775177
duobushaemulonii,XP_025334390.1,54.44616079330444
duobushaemulonii,XP_025334391.1,53.17671298980713
duobushaemulonii,XP_025334396.1,56.12626075744629
duobushaemulonii,XP_025334407.1,51.79578065872192
duobushaemulonii,XP_025334420.1,52.04658508300781
duobushaemulonii,XP_025334431.1,51.90558433532715
duobushaemulonii,XP_025334439.1,54.79029417037964
duobushaemulonii,XP_025334440.1,54.80098724365234
duobushaemulonii,XP_025334448.1,63.719642162323
duobushaemulonii,XP_025334455.1,50.827497243881226
duobushaemulonii,XP_025334460.1,54.81630563735962
duobushaemulonii,XP_025334470.1,50.45497417449951
duobushaemulonii,XP_025334471.1,57.55038261413574
duobushaemulonii,XP_025334488.1,55.69923520088196
duobushaemulonii,XP_025334512.1,52.07218527793884
duobushaemulonii,XP_025334513.1,53.54981422424317
duobushaemulonii,XP_025334515.1,51.727330684661865
duobushaemulonii,XP_025334535.1,52.59922742843628
duobushaemulonii,XP_025334545.1,56.20077848434448
duobushaemulonii,XP_025334547.1,58.583223819732666
duobushaemulonii,XP_025334554.1,52.464234828948975
duobushaemulonii,XP_025334555.1,52.53491997718811
duobushaemulonii,XP_025334557.1,54.64942455291748
duobushaemulonii,XP_025334562.1,54.66249585151672
duobushaemulonii,XP_025334566.1,53.56572270393372
duobushaemulonii,XP_025334585.1,51.97696089744568
duobushaemulonii,XP_025334594.1,53.72922420501709
duobushaemulonii,XP_025334597.1,52.45094895362854
duobushaemulonii,XP_025334600.1,52.19805240631104
duobushaemulonii,XP_025334601.1,57.70773887634277
duobushaemulonii,XP_025334605.1,55.41782379150391
duobushaemulonii,XP_025334609.1,58.23233127593994
duobushaemulonii,XP_025334611.1,53.11691164970398
duobushaemulonii,XP_025334622.1,54.54368591308594
duobushaemulonii,XP_025334641.1,51.47628784179688
duobushaemulonii,XP_025334651.1,52.52295136451721
duobushaemulonii,XP_025334659.1,52.4025022983551
duobushaemulonii,XP_025334691.1,52.4580180644989
duobushaemulonii,XP_025334694.1,52.73072123527527
duobushaemulonii,XP_025334696.1,53.18536758422852
duobushaemulonii,XP_025334697.1,53.343623876571655
duobushaemulonii,XP_025334709.1,52.52723693847656
duobushaemulonii,XP_025334712.1,54.100847244262695
duobushaemulonii,XP_025334713.1,55.36872148513794
duobushaemulonii,XP_025334725.1,58.62664580345154
duobushaemulonii,XP_025334744.1,53.38923931121826
duobushaemulonii,XP_025334760.1,53.844499588012695
duobushaemulonii,XP_025334761.1,65.52619338035583
duobushaemulonii,XP_025334763.1,54.744505882263184
duobushaemulonii,XP_025334764.1,51.529645919799805
duobushaemulonii,XP_025334770.1,50.69305896759033
duobushaemulonii,XP_025334780.1,55.33756613731384
duobushaemulonii,XP_025334785.1,51.33252739906311
duobushaemulonii,XP_025334794.1,50.25909543037415
duobushaemulonii,XP_025334802.1,52.54331827163696
duobushaemulonii,XP_025334806.1,51.65752172470093
duobushaemulonii,XP_025334812.1,54.717594385147095
duobushaemulonii,XP_025334820.1,52.86567807197571
duobushaemulonii,XP_025334821.1,52.27710008621216
duobushaemulonii,XP_025334825.1,51.91469192504883
duobushaemulonii,XP_025334842.1,52.61329412460327
duobushaemulonii,XP_025334843.1,54.91820573806763
duobushaemulonii,XP_025334844.1,59.60361361503601
duobushaemulonii,XP_025334845.1,52.54945755004883
duobushaemulonii,XP_025334858.1,52.83061861991882
duobushaemulonii,XP_025334866.1,52.51794457435608
duobushaemulonii,XP_025334870.1,53.37817668914795
duobushaemulonii,XP_025334871.1,53.574806451797485
duobushaemulonii,XP_025334874.1,58.16882848739624
duobushaemulonii,XP_025334877.1,54.242002964019775
duobushaemulonii,XP_025334893.1,52.428364753723145
duobushaemulonii,XP_025334902.1,51.36206150054932
duobushaemulonii,XP_025334910.1,52.2724449634552
duobushaemulonii,XP_025334912.1,56.499677896499634
duobushaemulonii,XP_025334918.1,58.478736877441406
duobushaemulonii,XP_025334949.1,60.86708307266235
duobushaemulonii,XP_025334957.1,57.33744502067566
duobushaemulonii,XP_025334967.1,52.915072441101074
duobushaemulonii,XP_025334970.1,53.047341108322144
duobushaemulonii,XP_025334973.1,52.5915265083313
duobushaemulonii,XP_025334975.1,54.420846700668335
duobushaemulonii,XP_025335003.1,50.01567006111145
duobushaemulonii,XP_025335018.1,52.610331773757935
duobushaemulonii,XP_025335019.1,52.63843536376953
duobushaemulonii,XP_025335030.1,56.33193254470825
duobushaemulonii,XP_025335031.1,58.20438265800476
duobushaemulonii,XP_025335032.1,51.12786889076233
duobushaemulonii,XP_025335034.1,60.708826780319214
duobushaemulonii,XP_025335042.1,64.07433152198792
duobushaemulonii,XP_025335046.1,53.70934009552002
duobushaemulonii,XP_025335049.1,50.32370686531067
duobushaemulonii,XP_025335051.1,53.31605672836304
duobushaemulonii,XP_025335070.1,52.761465311050415
duobushaemulonii,XP_025335100.1,57.0696234703064
duobushaemulonii,XP_025335108.1,53.91903519630432
duobushaemulonii,XP_025335122.1,53.99482250213623
duobushaemulonii,XP_025335144.1,51.78554654121399
duobushaemulonii,XP_025335150.1,57.78072476387024
duobushaemulonii,XP_025335185.1,54.63852286338806
duobushaemulonii,XP_025335187.1,56.89393877983093
duobushaemulonii,XP_025335194.1,52.77607440948486
duobushaemulonii,XP_025335204.1,53.30225229263306
duobushaemulonii,XP_025335211.1,54.4600248336792
duobushaemulonii,XP_025335213.1,53.67657542228699
duobushaemulonii,XP_025335217.1,53.68759632110596
duobushaemulonii,XP_025335228.1,52.5637149810791
duobushaemulonii,XP_025335234.1,54.93428111076355
duobushaemulonii,XP_025335249.1,52.65873670578003
duobushaemulonii,XP_025335263.1,55.248719453811646
duobushaemulonii,XP_025335269.1,52.163249254226685
duobushaemulonii,XP_025335277.1,53.42205166816712
duobushaemulonii,XP_025335289.1,51.4388918876648
duobushaemulonii,XP_025335293.1,52.80434489250183
duobushaemulonii,XP_025335297.1,51.72039270401001
duobushaemulonii,XP_025335325.1,52.52546668052673
duobushaemulonii,XP_025335340.1,51.763296127319336
duobushaemulonii,XP_025335358.1,50.853025913238525
duobushaemulonii,XP_025335362.1,53.00597548484802
duobushaemulonii,XP_025335363.1,51.40527486801148
duobushaemulonii,XP_025335369.1,55.99400997161865
duobushaemulonii,XP_025335373.1,52.05278396606445
duobushaemulonii,XP_025335395.1,52.63287425041199
duobushaemulonii,XP_025335406.1,51.96419954299927
duobushaemulonii,XP_025335410.1,54.52806949615479
duobushaemulonii,XP_025335417.1,53.875720500946045
duobushaemulonii,XP_025335431.1,55.63439726829529
duobushaemulonii,XP_025335432.1,53.26148867607117
duobushaemulonii,XP_025335444.1,54.53558564186096
duobushaemulonii,XP_025335474.1,52.965909242630005
duobushaemulonii,XP_025335475.1,53.45755219459534
duobushaemulonii,XP_025335494.1,52.86351442337036
duobushaemulonii,XP_025335496.1,52.261483669281006
duobushaemulonii,XP_025335506.1,59.2495858669281
duobushaemulonii,XP_025335518.1,55.83994388580322
duobushaemulonii,XP_025335538.1,53.84005904197693
duobushaemulonii,XP_025335539.1,52.43347883224487
duobushaemulonii,XP_025335555.1,53.36638689041138
duobushaemulonii,XP_025335577.1,53.56642603874207
duobushaemulonii,XP_025335587.1,52.64357924461365
duobushaemulonii,XP_025335607.1,54.95972633361816
duobushaemulonii,XP_025335624.1,57.57248401641846
duobushaemulonii,XP_025335625.1,57.05981254577637
duobushaemulonii,XP_025335627.1,54.0945827960968
duobushaemulonii,XP_025335636.1,52.10983753204346
duobushaemulonii,XP_025335638.1,53.36018204689026
duobushaemulonii,XP_025335650.1,54.13699150085449
duobushaemulonii,XP_025335660.1,53.69073152542114
duobushaemulonii,XP_025335663.1,54.4626772403717
duobushaemulonii,XP_025335664.1,61.95521950721741
duobushaemulonii,XP_025335667.1,51.89322829246521
duobushaemulonii,XP_025335683.1,53.10223698616028
duobushaemulonii,XP_025335694.1,53.70936989784241
duobushaemulonii,XP_025335695.1,51.80972218513489
duobushaemulonii,XP_025335719.1,54.27917242050171
duobushaemulonii,XP_025335736.1,54.73355650901794
duobushaemulonii,XP_025335737.1,60.741716623306274
duobushaemulonii,XP_025335738.1,58.77359509468079
duobushaemulonii,XP_025335739.1,53.67036461830139
duobushaemulonii,XP_025335740.1,50.52887201309204
duobushaemulonii,XP_025335743.1,51.76423788070679
duobushaemulonii,XP_025335766.1,53.234052658081055
duobushaemulonii,XP_025335774.1,51.66882276535034
duobushaemulonii,XP_025335778.1,53.50943803787232
duobushaemulonii,XP_025335786.1,53.037357330322266
duobushaemulonii,XP_025335793.1,54.22110557556152
duobushaemulonii,XP_025335797.1,52.03120708465576
duobushaemulonii,XP_025335801.1,58.07924270629883
duobushaemulonii,XP_025335803.1,55.22962212562561
duobushaemulonii,XP_025335813.1,52.14731097221375
duobushaemulonii,XP_025335814.1,53.32095623016357
duobushaemulonii,XP_025335822.1,58.10856819152832
duobushaemulonii,XP_025335823.1,51.97820663452149
duobushaemulonii,XP_025335826.1,52.45450735092163
duobushaemulonii,XP_025335837.1,54.2427659034729
duobushaemulonii,XP_025335840.1,52.40857601165772
duobushaemulonii,XP_025335844.1,50.78787803649902
duobushaemulonii,XP_025335862.1,53.65983247756958
duobushaemulonii,XP_025335870.1,53.16911935806274
duobushaemulonii,XP_025335884.1,52.45499014854431
duobushaemulonii,XP_025335900.1,56.44397735595703
duobushaemulonii,XP_025335906.1,52.24665403366089
duobushaemulonii,XP_025335915.1,50.79750418663025
duobushaemulonii,XP_025335925.1,52.88512706756592
duobushaemulonii,XP_025335945.1,57.38489627838135
duobushaemulonii,XP_025335961.1,55.14131784439087
duobushaemulonii,XP_025335969.1,53.3452033996582
duobushaemulonii,XP_025335970.1,54.17481660842896
duobushaemulonii,XP_025335972.1,52.75349020957947
duobushaemulonii,XP_025335996.1,53.59197854995728
duobushaemulonii,XP_025336000.1,53.44058871269226
duobushaemulonii,XP_025336014.1,52.77740359306336
duobushaemulonii,XP_025336015.1,54.7403872013092
duobushaemulonii,XP_025336016.1,57.79373049736023
duobushaemulonii,XP_025336023.1,52.28998064994812
duobushaemulonii,XP_025336030.1,57.57057070732117
duobushaemulonii,XP_025336031.1,54.28517460823059
duobushaemulonii,XP_025336033.1,56.27825856208801
duobushaemulonii,XP_025336034.1,54.73227500915527
duobushaemulonii,XP_025336037.1,51.56223773956299
duobushaemulonii,XP_025336042.1,52.74691581726074
duobushaemulonii,XP_025336044.1,52.39415168762207
duobushaemulonii,XP_025336054.1,59.17050242424011
duobushaemulonii,XP_025336062.1,52.987468242645264
duobushaemulonii,XP_025336069.1,54.922688007354736
duobushaemulonii,XP_025336072.1,52.821141481399536
duobushaemulonii,XP_025336073.1,52.93145179748535
duobushaemulonii,XP_025336099.1,53.0521035194397
duobushaemulonii,XP_025336113.1,58.23172330856323
duobushaemulonii,XP_025336114.1,51.80067420005798
duobushaemulonii,XP_025336124.1,51.97483897209168
duobushaemulonii,XP_025336137.1,52.32423543930054
duobushaemulonii,XP_025336138.1,56.746190786361694
duobushaemulonii,XP_025336139.1,53.23854684829712
duobushaemulonii,XP_025336140.1,53.26030254364014
duobushaemulonii,XP_025336141.1,55.27043342590332
duobushaemulonii,XP_025336146.1,52.32356786727905
duobushaemulonii,XP_025336149.1,53.45245003700256
duobushaemulonii,XP_025336206.1,57.05963969230652
duobushaemulonii,XP_025336208.1,53.24661731719971
duobushaemulonii,XP_025336214.1,51.02884769439697
duobushaemulonii,XP_025336248.1,54.52436208724976
duobushaemulonii,XP_025336258.1,63.5472297668457
duobushaemulonii,XP_025336259.1,52.584850788116455
duobushaemulonii,XP_025336269.1,52.30042338371277
duobushaemulonii,XP_025336285.1,61.61116361618042
duobushaemulonii,XP_025336290.1,51.96663737297058
duobushaemulonii,XP_025336292.1,57.60352611541748
duobushaemulonii,XP_025336296.1,53.08509469032288
duobushaemulonii,XP_025336306.1,52.56255865097046
duobushaemulonii,XP_025336313.1,55.278080701828
duobushaemulonii,XP_025336330.1,51.21725797653198
duobushaemulonii,XP_025336331.1,52.99291014671326
duobushaemulonii,XP_025336349.1,55.91028332710266
duobushaemulonii,XP_025336358.1,53.20525169372559
duobushaemulonii,XP_025336364.1,51.28737092018128
duobushaemulonii,XP_025336392.1,53.82025241851807
duobushaemulonii,XP_025336393.1,52.506762742996216
duobushaemulonii,XP_025336401.1,52.10058689117432
duobushaemulonii,XP_025336407.1,53.04397940635681
duobushaemulonii,XP_025336410.1,57.63477087020874
duobushaemulonii,XP_025336411.1,50.34252405166626
duobushaemulonii,XP_025336420.1,58.23688507080078
duobushaemulonii,XP_025336448.1,51.16019248962402
duobushaemulonii,XP_025336449.1,52.74809002876282
duobushaemulonii,XP_025336458.1,56.14503622055054
duobushaemulonii,XP_025336461.1,53.97064685821533
duobushaemulonii,XP_025336462.1,55.21126985549927
duobushaemulonii,XP_025336471.1,53.12342047691345
duobushaemulonii,XP_025336478.1,53.87745499610901
duobushaemulonii,XP_025336479.1,52.32014060020447
duobushaemulonii,XP_025336495.1,55.67726492881775
duobushaemulonii,XP_025336496.1,53.650420904159546
duobushaemulonii,XP_025336512.1,50.92077851295471
duobushaemulonii,XP_025336542.1,53.45816612243652
duobushaemulonii,XP_025336550.1,54.24666404724121
duobushaemulonii,XP_025336555.1,53.47052812576294
duobushaemulonii,XP_025336561.1,52.86945700645447
duobushaemulonii,XP_025336563.1,54.846274852752686
duobushaemulonii,XP_025336571.1,54.0619432926178
duobushaemulonii,XP_025336572.1,51.618582010269165
duobushaemulonii,XP_025336579.1,51.27357840538025
duobushaemulonii,XP_025336594.1,53.71367335319519
duobushaemulonii,XP_025336598.1,52.32908725738525
duobushaemulonii,XP_025336600.1,51.97145938873291
duobushaemulonii,XP_025336608.1,53.100669384002686
duobushaemulonii,XP_025336610.1,52.28610038757324
duobushaemulonii,XP_025336624.1,56.47686719894409
duobushaemulonii,XP_025336625.1,55.496031045913696
duobushaemulonii,XP_025336633.1,52.181750535964966
duobushaemulonii,XP_025336643.1,52.94111371040344
duobushaemulonii,XP_025336645.1,62.76179552078247
duobushaemulonii,XP_025336656.1,58.079636096954346
duobushaemulonii,XP_025336658.1,57.83869028091431
duobushaemulonii,XP_025336664.1,52.989161014556885
duobushaemulonii,XP_025336677.1,62.10192441940308
duobushaemulonii,XP_025336679.1,53.58014106750488
duobushaemulonii,XP_025336688.1,52.10365653038025
duobushaemulonii,XP_025336725.1,56.17778301239014
duobushaemulonii,XP_025336737.1,55.80652356147766
duobushaemulonii,XP_025336739.1,53.64357829093933
duobushaemulonii,XP_025336747.1,53.21549773216248
duobushaemulonii,XP_025336752.1,59.54160690307617
duobushaemulonii,XP_025336757.1,51.38250589370728
duobushaemulonii,XP_025336769.1,54.19130325317383
duobushaemulonii,XP_025336772.1,53.0867874622345
duobushaemulonii,XP_025336774.1,54.79596257209778
duobushaemulonii,XP_025336799.1,54.918015003204346
duobushaemulonii,XP_025336801.1,54.24624681472778
duobushaemulonii,XP_025336805.1,52.274090051651
duobushaemulonii,XP_025336807.1,54.79956865310669
duobushaemulonii,XP_025336810.1,53.15148830413818
duobushaemulonii,XP_025336822.1,54.30454611778259
duobushaemulonii,XP_025336823.1,58.71692895889282
duobushaemulonii,XP_025336830.1,58.82716178894043
duobushaemulonii,XP_025336834.1,50.40266513824463
duobushaemulonii,XP_025336840.1,53.83646488189697
duobushaemulonii,XP_025336842.1,53.298068046569824
duobushaemulonii,XP_025336844.1,54.84238862991333
duobushaemulonii,XP_025336846.1,55.6371808052063
duobushaemulonii,XP_025336855.1,52.00512409210205
duobushaemulonii,XP_025336857.1,55.3011953830719
duobushaemulonii,XP_025336860.1,52.695512771606445
duobushaemulonii,XP_025336863.1,56.07041120529175
duobushaemulonii,XP_025336880.1,50.94165802001953
duobushaemulonii,XP_025336881.1,53.12325954437256
duobushaemulonii,XP_025336885.1,50.970929861068726
duobushaemulonii,XP_025336890.1,52.41682529449463
duobushaemulonii,XP_025336892.1,51.27532482147217
duobushaemulonii,XP_025336894.1,52.62969136238098
duobushaemulonii,XP_025336898.1,57.90121555328369
duobushaemulonii,XP_025336914.1,51.94038152694702
duobushaemulonii,XP_025336915.1,57.41347074508667
duobushaemulonii,XP_025336928.1,54.82085347175598
duobushaemulonii,XP_025336935.1,67.42836236953735
duobushaemulonii,XP_025336949.1,52.44308114051819
duobushaemulonii,XP_025336961.1,54.6827495098114
duobushaemulonii,XP_025336967.1,52.25130915641785
duobushaemulonii,XP_025336973.1,52.62089967727661
duobushaemulonii,XP_025336974.1,52.74531841278076
duobushaemulonii,XP_025336975.1,53.238844871521
duobushaemulonii,XP_025336983.1,51.14860534667969
duobushaemulonii,XP_025336996.1,51.0156512260437
duobushaemulonii,XP_025336999.1,60.76899766921997
duobushaemulonii,XP_025337001.1,58.638995885849
duobushaemulonii,XP_025337016.1,52.84187197685242
duobushaemulonii,XP_025337036.1,56.12749457359314
duobushaemulonii,XP_025337039.1,53.63665223121643
duobushaemulonii,XP_025337041.1,53.680211305618286
duobushaemulonii,XP_025337042.1,57.068175077438354
duobushaemulonii,XP_025337043.1,54.76317405700684
duobushaemulonii,XP_025337057.1,58.445024490356445
duobushaemulonii,XP_025337058.1,52.39053368568421
duobushaemulonii,XP_025337060.1,56.753480434417725
duobushaemulonii,XP_025337064.1,53.15739512443543
duobushaemulonii,XP_025337070.1,52.84667015075684
duobushaemulonii,XP_025337072.1,56.25975131988525
duobushaemulonii,XP_025337077.1,52.79589891433716
duobushaemulonii,XP_025337079.1,52.98253893852234
duobushaemulonii,XP_025337080.1,54.842180013656616
duobushaemulonii,XP_025337091.1,53.27996015548706
duobushaemulonii,XP_025337094.1,54.15236949920654
duobushaemulonii,XP_025337119.1,51.71574354171753
duobushaemulonii,XP_025337125.1,56.653958559036255
duobushaemulonii,XP_025337131.1,53.78360748291016
duobushaemulonii,XP_025337132.1,53.98982763290405
duobushaemulonii,XP_025337137.1,55.241596698760986
duobushaemulonii,XP_025337140.1,53.45695018768311
duobushaemulonii,XP_025337147.1,57.59718418121338
duobushaemulonii,XP_025337151.1,50.980210304260254
duobushaemulonii,XP_025337158.1,55.13156056404114
duobushaemulonii,XP_025337173.1,49.90583956241608
duobushaemulonii,XP_025337191.1,60.053735971450806
duobushaemulonii,XP_025337192.1,55.0775945186615
duobushaemulonii,XP_025337206.1,53.34080457687378
duobushaemulonii,XP_025337216.1,52.90569663047791
duobushaemulonii,XP_025337222.1,52.48189568519592
duobushaemulonii,XP_025337223.1,56.30981922149658
duobushaemulonii,XP_025337260.1,57.4609100818634
duobushaemulonii,XP_025337276.1,53.22765111923218
duobushaemulonii,XP_025337290.1,51.54558420181274
duobushaemulonii,XP_025337291.1,54.0448784828186
duobushaemulonii,XP_025337297.1,52.333664894104
duobushaemulonii,XP_025337299.1,52.50074863433838
duobushaemulonii,XP_025337317.1,52.95450091362
duobushaemulonii,XP_025337320.1,53.66687774658203
duobushaemulonii,XP_025337323.1,53.59460115432739
duobushaemulonii,XP_025337327.1,55.75768351554871
duobushaemulonii,XP_025337330.1,54.63199615478516
duobushaemulonii,XP_025337332.1,58.38311314582825
duobushaemulonii,XP_025337364.1,57.77496695518494
duobushaemulonii,XP_025337377.1,58.36248993873596
duobushaemulonii,XP_025337380.1,52.786922454833984
duobushaemulonii,XP_025337387.1,56.01140856742859
duobushaemulonii,XP_025337395.1,53.29715609550476
duobushaemulonii,XP_025337400.1,51.61598324775696
duobushaemulonii,XP_025337424.1,57.16978311538696
duobushaemulonii,XP_025337439.1,57.15639591217041
duobushaemulonii,XP_025337440.1,55.31017780303955
duobushaemulonii,XP_025337441.1,53.53124141693115
duobushaemulonii,XP_025337444.1,52.86484360694885
duobushaemulonii,XP_025337446.1,54.277098178863525
duobushaemulonii,XP_025337447.1,51.649099588394165
duobushaemulonii,XP_025337456.1,53.27461361885071
duobushaemulonii,XP_025337457.1,54.49454188346863
duobushaemulonii,XP_025337461.1,55.166095495224
duobushaemulonii,XP_025337471.1,52.03976035118103
duobushaemulonii,XP_025337486.1,51.70394778251648
duobushaemulonii,XP_025337487.1,53.21677327156067
duobushaemulonii,XP_025337493.1,53.2511293888092
duobushaemulonii,XP_025337522.1,54.167693853378296
duobushaemulonii,XP_025337523.1,52.09091305732727
duobushaemulonii,XP_025337526.1,52.033400535583496
duobushaemulonii,XP_025337531.1,51.5546441078186
duobushaemulonii,XP_025337550.1,55.508434772491455
duobushaemulonii,XP_025337565.1,57.71336555480957
duobushaemulonii,XP_025337582.1,53.912001848220825
duobushaemulonii,XP_025337598.1,54.62555885314941
duobushaemulonii,XP_025337601.1,51.76636576652527
duobushaemulonii,XP_025337604.1,57.97086954116821
duobushaemulonii,XP_025337605.1,57.58810043334961
duobushaemulonii,XP_025337608.1,51.53102278709412
duobushaemulonii,XP_025337620.1,56.98127150535584
duobushaemulonii,XP_025337633.1,53.35739254951477
duobushaemulonii,XP_025337643.1,62.24762201309204
duobushaemulonii,XP_025337651.1,54.57834005355835
duobushaemulonii,XP_025337661.1,51.10325813293457
duobushaemulonii,XP_025337662.1,60.28146743774414
duobushaemulonii,XP_025337665.1,59.102725982666016
duobushaemulonii,XP_025337673.1,50.76133608818054
duobushaemulonii,XP_025337693.1,55.04991412162781
duobushaemulonii,XP_025337716.1,56.51816129684448
duobushaemulonii,XP_025337728.1,52.61775851249695
duobushaemulonii,XP_025337733.1,52.2691547870636
duobushaemulonii,XP_025337734.1,53.19933891296387
duobushaemulonii,XP_025337745.1,50.03863573074341
duobushaemulonii,XP_025337746.1,52.55323052406311
duobushaemulonii,XP_025337750.1,55.16679286956787
duobushaemulonii,XP_025337757.1,51.02866291999817
duobushaemulonii,XP_025337758.1,52.3939847946167
duobushaemulonii,XP_025337759.1,53.37178707122803
duobushaemulonii,XP_025337772.1,54.3795645236969
duobushaemulonii,XP_025337774.1,51.96027159690857
duobushaemulonii,XP_025337781.1,52.93183326721192
duobushaemulonii,XP_025337794.1,54.25138473510742
duobushaemulonii,XP_025337802.1,51.81590914726257
duobushaemulonii,XP_025337806.1,51.64428353309631
duobushaemulonii,XP_025337811.1,60.1187527179718
duobushaemulonii,XP_025337819.1,58.041512966156006
duobushaemulonii,XP_025337825.1,52.143073081970215
duobushaemulonii,XP_025337831.1,53.2734751701355
duobushaemulonii,XP_025337832.1,54.476284980773926
duobushaemulonii,XP_025337833.1,54.17163968086243
duobushaemulonii,XP_025337836.1,54.31996583938599
duobushaemulonii,XP_025337841.1,51.70433521270752
duobushaemulonii,XP_025337846.1,54.18938994407654
duobushaemulonii,XP_025337853.1,56.53056502342224
duobushaemulonii,XP_025337854.1,58.49509239196777
duobushaemulonii,XP_025337858.1,54.948556423187256
duobushaemulonii,XP_025337860.1,52.55122780799866
duobushaemulonii,XP_025337865.1,61.15356683731079
duobushaemulonii,XP_025337870.1,52.6776134967804
duobushaemulonii,XP_025337872.1,55.17898797988892
duobushaemulonii,XP_025337896.1,58.71873497962952
duobushaemulonii,XP_025337899.1,53.086286783218384
duobushaemulonii,XP_025337921.1,53.34460139274597
duobushaemulonii,XP_025337925.1,50.56867599487305
duobushaemulonii,XP_025337931.1,54.712867736816406
duobushaemulonii,XP_025337937.1,55.35433888435364
duobushaemulonii,XP_025337941.1,55.00953793525696
duobushaemulonii,XP_025337942.1,51.80550217628479
duobushaemulonii,XP_025337949.1,59.8422646522522
duobushaemulonii,XP_025337972.1,52.45434641838074
duobushaemulonii,XP_025337984.1,52.81956195831299
duobushaemulonii,XP_025338050.1,52.75630354881287
duobushaemulonii,XP_025338051.1,56.71287775039673
duobushaemulonii,XP_025338062.1,59.84358191490173
duobushaemulonii,XP_025338068.1,59.02038812637329
duobushaemulonii,XP_025338076.1,54.25602197647095
duobushaemulonii,XP_025338093.1,54.11227345466614
duobushaemulonii,XP_025338094.1,53.2568097114563
duobushaemulonii,XP_025338098.1,51.63335204124451
duobushaemulonii,XP_025338100.1,53.50661277770996
duobushaemulonii,XP_025338113.1,52.86843180656433
duobushaemulonii,XP_025338123.1,55.971139669418335
duobushaemulonii,XP_025338126.1,51.95915699005127
duobushaemulonii,XP_025338127.1,57.13692307472229
duobushaemulonii,XP_025338134.1,52.61967182159424
duobushaemulonii,XP_025338144.1,54.951369762420654
duobushaemulonii,XP_025338161.1,58.06225538253784
duobushaemulonii,XP_025338162.1,50.08655786514282
duobushaemulonii,XP_025338163.1,54.21053171157837
